sing,"to use your voice to make musical sounds in the form of a song or tune: to make pleasant sounds that sound like music: to make a high-pitched whistling sound","verb (used without object), sang or, often sung; sung; singing. 1.to utter words or sounds in succession with musical modulations of the voice; vocalize melodically. 2.to perform a song or voice composition: She promised to sing for us.3.to produce melodious sounds, usually high in pitch, as certain birds, insects, etc.: The nightingale sang in the tree.4.to compose poetry: Keats sang briefly but gloriously.5.to tell about or praise someone or something in verse or song: He sang of the warrior's prowess.6.to admit of being sung, as verses: This lyric sings well.7.to give out a continuous ringing, whistling, murmuring, burbling, or other euphonious sound, as a teakettle or a brook. 8.to make a short whistling, ringing, or whizzing sound: The bullet sang past his ear.9.(of an electrical amplifying system) to produce an undesired self-sustained oscillation. 10.to have the sensation of a ringing or humming sound, as the ears. 11.Slang. to confess or act as an informer; squeal. verb (used with object), sang or, often sung; sung; singing. 12.to utter with musical modulations of the voice, as a song. 13.to escort or accompany with singing. 14.to proclaim enthusiastically. 15.to bring, send, put, etc., with or by singing: She sang the baby to sleep.16.to chant or intone: to sing mass.17.to tell or praise in verse or song. noun 18.the act or performance of singing. 19.a gathering or meeting of persons for the purpose of singing: a community sing.20.a singing, ringing, or whistling sound, as of a bullet. Verb phrases 21.sing out, Informal. to call in a loud voice; shout: They lost their way in the cavern and sang out for help.","sing Â (sĭng)v.  sang (săng) or  sung (sŭng), sung, singÂ·ing, sings v.intr.1.  Music a.  To utter a series of words or sounds in musical tones.b.  To vocalize songs or selections.c.  To perform songs or selections as a trained or professional singer.d.  To produce sounds when played: made the violin sing.2. a.  To make melodious sounds: birds singing outside the window.b.  To give or have the effect of melody; lilt.3.  To make a high whining, humming, or whistling sound.4.  To be filled with a buzzing or ringing sound.5. a.  To proclaim or extol something in verse.b.  To write poetry.6.  Slang  To give information or evidence against someone.v.tr.1.  Music a.  To produce the musical sound of: sang a love song.b.  To utter with musical inflections: She sang the message.c.  To bring to a specified state by singing: sang the baby to sleep.2.  To intone or chant (parts of the Mass, for example).3.  To proclaim or extol, especially in verse: sang his praises.n. Music  A gathering of people for group singing.Phrasal Verb:  sing out To call out loudly.[Middle English singen, from Old English singan; see sengwh- in Indo-European roots.]sing′aÂ·ble adj."
skate,"to move or glide over a surface on skates: to ride or perform tricks on a skateboard: to move or glide quickly along a surface","noun 1.ice skate (def 1). 2.roller skate. 3.the blade of an ice skate. 4.a skid on a lifeboat to facilitate launching from a listing ship. verb (used without object), skated, skating. 5.to glide or propel oneself over ice, the ground, etc., on skates. 6.to glide or slide smoothly along. 7.Slang. to shirk one's duty; loaf. 8.(of the tone arm on a record player) to swing toward the spindle while a record is playing. verb (used with object), skated, skating. 9.to slide (a flat) across the floor of a stage. Idioms 10.get / put one's skates on, British Informal. to make haste. 11.skate on thin ice, to be or place oneself in a risky or delicate situation: Taking a public stand on the question would be skating on thin ice.","skateÂ 1 Â (sk�?t)n.1.  An ice skate, roller skate, or inline skate.2.  Informal  A skateboard.3.  The act or a period of skating or skateboarding: went for a skate.intr.v.  skatÂ·ed, skatÂ·ing, skates 1.  To glide or move along on skates.2.  To move or progress in a smooth, easy, or unconcerned manner: ""resting on his past laurels, skating along on his reputation"" (Tami Hoag).3.  To ride or perform tricks on a skateboard.[From Dutch schaats, stilt, skate (taken as pl.), from Middle Dutch schaetse, from Old North French escache, stilt, perhaps of Germanic origin.]skate2clearnose skateRaja eglanteriaskateÂ 2 Â (sk�?t)n. Any of various cartilaginous fishes chiefly of the family Rajidae, having a flattened body with greatly expanded pectoral fins that extend around the head, and laying eggs enclosed in hard cases.[Middle English scate, from Old Norse skata.]skateÂ 3 Â (sk�?t)n. Slang 1.  A fellow; a person.2.  A decrepit horse; a nag.[Perhaps alteration of dialectal skite, contemptible person; see  blatherskite.]"
"soccer (UK football)",,,
song,"a short piece of music with words that are sung: the act of singing: a series of musical sounds that are produced by a bird or an animal (such as a whale)","noun 1.a short metrical composition intended or adapted for singing, especially one in rhymed stanzas; a lyric; a ballad. 2.a musical piece adapted for singing or simulating a piece to be sung: Mendelssohn's “Songs without Words.�?. 3.poetical composition; poetry. 4.the art or act of singing; vocal music. 5.something that is sung. 6.an elaborate vocal signal produced by an animal, as the distinctive sounds produced by certain birds, frogs, etc., in a courtship or territorial display. Idioms 7.for a song, at a very low price; as a bargain: We bought the rug for a song when the estate was auctioned off.",
sport,"to wear (something) in a way that attracts attention: to play in a happy and lively way","noun 1.an athletic activity requiring skill or physical prowess and often of a competitive nature, as racing, baseball, tennis, golf, bowling, wrestling, boxing, hunting, fishing, etc. 2.a particular form of this, especially in the out of doors. 3.diversion; recreation; pleasant pastime. 4.jest; fun; mirth; pleasantry: What he said in sport was taken seriously.5.mockery; ridicule; derision: They made sport of him.6.an object of derision; laughingstock. 7.something treated lightly or tossed about like a plaything. 8.something or someone subject to the whims or vicissitudes of fate, circumstances, etc. 9.a sportsman. 10.Informal. a person who behaves in a sportsmanlike, fair, or admirable manner; an accommodating person: He was a sport and took his defeat well.11.Informal. a person who is interested in sports as an occasion for gambling; gambler. 12.Informal. a flashy person; one who wears showy clothes, affects smart manners, pursues pleasurable pastimes, or the like; a bon vivant. 13.Biology. an organism or part that shows an unusual or singular deviation from the normal or parent type; mutation. 14.Obsolete. amorous dalliance. adjective 15.of, relating to, or used in sports or a particular sport. 16.suitable for outdoor or informal wear: sport clothes.verb (used without object) 17.to amuse oneself with some pleasant pastime or recreation. 18.to play, frolic, or gambol, as a child or an animal. 19.to engage in some open-air or athletic pastime or sport. 20.to trifle or treat lightly: to sport with another's emotions.21.to mock, scoff, or tease: to sport at suburban life.22.Botany. to mutate. verb (used with object) 23.to pass (time) in amusement or sport. 24.to spend or squander lightly or recklessly (often followed by away). 25.Informal. to wear, display, carry, etc., especially with ostentation; show off: to sport a new mink coat.26.Archaic. to amuse (especially oneself). Idioms 27.sport one's oak. oak (def 5).",
"sports centre",,,
story,archaic,"noun, plural stories. 1.a narrative, either true or fictitious, in prose or verse, designed to interest, amuse, or instruct the hearer or reader; tale. 2.a fictitious tale, shorter and less elaborate than a novel. 3.such narratives or tales as a branch of literature: song and story.4.the plot or succession of incidents of a novel, poem, drama, etc.: The characterizations were good, but the story was weak.5.a narration of an incident or a series of events or an example of these that is or may be narrated, as an anecdote, joke, etc. 6.a narration of the events in the life of a person or the existence of a thing, or such events as a subject for narration: the story of medicine; the story of his life.7.a report or account of a matter; statement or allegation: The story goes that he rejected the offer.8.news story. 9.a lie or fabrication: What he said about himself turned out to be a story.10.Obsolete, history. verb (used with object), storied, storying. 11.to ornament with pictured scenes, as from history or legend. 12.Obsolete. to tell the history or story of.",
"swim (n)",,,
"swimming pool","a large structure that is filled with water and that is used for swimming","noun 1.a tank or large artificial basin, as of concrete, for filling with water for swimming.","swimming pooln. A structure, often a concrete-lined excavation of rectangular shape, that is filled with water and used for swimming."
"table tennis","a game in which players stand at opposite ends of a table and use wooden paddles to hit a small plastic ball to each other across a net","noun 1.a game resembling tennis, played on a table with small paddles and a hollow celluloid or plastic ball.","table tennisn. A game similar to lawn tennis, played on a table with wooden paddles and a small hollow plastic ball."
television/TV,,,
tennis,"a game that is played by two people or two pairs of people on a special court (called a tennis court) where they hit a small ball back and forth over a net using rackets","noun 1.a game played on a rectangular court by two players or two pairs of players equipped with rackets, in which a ball is driven back and forth over a low net that divides the court in half.","tenÂ·nis Â (tĕn′ĭs)n.1.  A game played with rackets and a light ball by two players or two pairs of players on a rectangular court divided by a net. The players must hit the ball over the net and into a marked area on the other side for play to continue. Also called  lawn tennis.2.  Court tennis.[Middle English tenetz, tenyes, court tennis, from Anglo-Norman tenetz and Old French tenez, pl. imperative of tenir, to hold, from Latin tenēre; see  detain.]"
towel,"a piece of cloth used for drying things","noun 1.an absorbent cloth or paper for wiping and drying something wet, as one for the hands, face, or body after washing or bathing. verb (used with object), toweled, toweling or (especially British) towelled, towelling. 2.to wipe or dry with a towel. Idioms 3.throw in the towel, Informal. to concede defeat; give up; yield: He vowed he would never throw in the towel.",
throw,"to cause (something) to move out of your hand and through the air by quickly moving your arm forward: to put (something) in a particular place in a careless or forceful way: to cause (someone or something) to move suddenly or forcefully to or away from a particular place","verb (used with object), threw, thrown, throwing. 1.to propel or cast in any way, especially to project or propel from the hand by a sudden forward motion or straightening of the arm and wrist: to throw a ball.2.to hurl or project (a missile), as a gun does. 3.to project or cast (light, a shadow, etc.). 4.to project (the voice). 5.to make it appear that one's voice is coming from a place different from its source, as in ventriloquism. 6.to direct or send forth (words, a glance, etc.). 7.to put or cause to go or come into some place, position, condition, etc., as if by hurling: to throw someone into prison; to throw a bridge across a river; to throw troops into action.8.to put on, off, or away hastily: to throw a shawl over one's shoulders.9.Machinery. to move (a lever or the like) in order to activate, turn on, disconnect, etc., an apparatus or mechanism: to throw the switch.to connect, engage, disconnect, or disengage by such a procedure: to throw the current.10.to shape on a potter's wheel: to throw a vase.11.to bring to bear or invest: Throw all your energy into your work. The FBI threw every available agent into the case.12.to deliver a blow or punch: He threw a hard left jab to his opponent's chin.13.to cause to fall to the ground, especially to hurl to the ground, as an opponent in wrestling. 14.Cards. to play (a card). 15.to lose (a game, race, or other contest) intentionally, as for a bribe. 16.to cast (dice). 17.to make (a cast) at dice: She threw two sixes.18.(of an animal, as a horse) to cause (someone) to fall off; unseat: The horse threw his rider twice.19.to give or host: They threw a lavish party celebrating his 80th birthday.20.(of domestic animals) to bring forth (young). 21.Textiles. to twist (filaments) without attenuation in the production of yarn or thread. 22.Informal. to overcome with astonishment or confusion; amaze, disconcert, or confuse: It was her falsetto voice on top of it all that really threw me.23.to turn on a lathe. verb (used without object), threw, thrown, throwing. 24.to cast, fling, or hurl a missile or the like. noun 25.an act or instance of throwing or casting; cast; fling. 26.the distance to which anything is or may be thrown: a stone's throw.27.Informal. a venture or chance: It was his last throw.28.Machinery. the distance between the center of a crankshaft and the center of the crankpins, equal to one half of the piston stroke. the distance between the center of a crankshaft and the center of an eccentric. the movement of a reciprocating part in one direction. 29.(in a motion-picture theater) the distance between the projector and the screen. 30.(in an auditorium or the like) the distance between a loudspeaker and the audience. 31.the length of a beam of light: a spotlight with a throw of 500 feet.32.a scarf, boa, shawl, or the like. 33.Theater. the distance to which a spotlight can be projected. the area illuminated by a spotlight. 34.a light blanket, as for use when reclining on a sofa; afghan. 35.a cast of dice. 36.the number thrown with a pair of dice. 37.Wrestling. the act, method, or an instance of throwing an opponent. 38.Geology, Mining. the amount of vertical displacement produced by a fault. Verb phrases 39.throw away,  to dispose of; discard. to employ wastefully; squander. to fail to use; miss (a chance, opportunity, etc.): He threw away a college education and a professional career.40.throw back,  to retard the development or advancement of: His illness threw him back a year at school.to force into dependence upon or necessary use of. to return to; hark back. to revert to a type found in one's ancestry; manifest atavism: Her red hair and blue eyes throw back to her great-grandmother.41.throw in, Informal. to add as a bonus or gratuity: They throw in breakfast with the room.to bring into (a discussion, plan, etc.) as an addition; interject: The president threw in an amusing anecdote to relieve the tension.Cards. to abandon (a hand). 42.throw off,  to free oneself of; cast aside: to throw off the wet poncho; to throw off the yoke of slavery.to escape from or delay, as a pursuer. to give off; discharge. to perform or produce with ease: The entertainer threw off a few songs and jokes to begin the show.to confuse; fluster: Thrown off by jeers, she forgot her lines.Australian Slang. to criticize or ridicule (usually followed by at). 43.throw out,  to cast away; remove; discard. to bring up for consideration; propose: The committee threw out a few suggestions.to put out of mind; reject: We can throw out that scheme.Baseball. to cause to be out by throwing the ball to a fielder, especially an infielder, in time to prevent a batter or runner from reaching base safely: The shortstop backhanded the ball and threw the batter out at first.to eject from a place, especially forcibly: He started making a disturbance so the bartenders threw him out.to expel, as from membership in a club. 44.throw over, to forsake; abandon: She threw over her first husband for another man.45.throw together,  to make in a hurried and haphazard manner. to cause to associate: Many nationalities have been thrown together in the American melting pot.46.throw up,  to give up; relinquish. to build hastily. to vomit. to point out, as an error; criticize. (of a hawk) to fly suddenly upward. Idioms 47.a throw, Informal. each: He ordered four suits at $300 a throw.48.throw cold water on. cold (def 28). 49.throw down the gauntlet / glove. gauntlet1 (def 5). 50.throw in the sponge. sponge (def 11). 51.throw in the towel. towel (def 3). 52.throw oneself at someone / someone's head, to strive to attract the interest or attention of, especially in order to win the love or admiration of: Don't expect me to throw myself at you.53.throw oneself into, to engage in with energy or enthusiasm: She threw herself into learning the new routines.54.throw oneself on / upon someone, to commit oneself to another's mercy, generosity, support, etc.; trust in: The members of his wife's family have all thrown themselves on him.55.throw out the baby with the bathwater. bathwater (def 2). 56.throw the bull. bull3 (def 2). 57.throw someone or something to the wolves / dogs, to place or leave (a person or thing) in a bad situation with no assistance, especially in order to protect oneself: During the scandal, employees felt they had been thrown to the wolves by their employer.Also, throw under the bus.",
toy,"something a child plays with: something that an adult buys or uses for enjoyment or entertainment: something that is very small","noun 1.an object, often a small representation of something familiar, as an animal or person, for children or others to play with; plaything. 2.a thing or matter of little or no value or importance; a trifle. 3.something that serves for or as if for diversion, rather than for serious practical use. 4.a small article of little value but prized as a souvenir or for some other special reason; trinket; knickknack; bauble. 5.something diminutive, especially in comparison with like objects. 6.an animal of a breed or variety noted for smallness of size: The winning terrier at the dog show was a toy.7.a close-fitting cap of linen or wool, with flaps coming down to the shoulders, formerly worn by women in Scotland. 8.a simple, light piece of music, especially of 16th or 17th century England, written for the virginal. 9.Obsolete. amorous dallying. a playful or amusing act; diversion; pastime. adjective 10.made or designed for use as a toy: a toy gun.11.of or resembling a toy, especially diminutive in size. verb (used without object) 12.to amuse oneself; play. 13.to act idly; or with indifference; trifle: to toy with one's food.14.to dally amorously; flirt.",
TV/television,,,
video,"a movie, television show, event, etc., that has been recorded onto a videocassette, DVD, etc., so that it can be watched on a television or computer screen: a recorded performance of a song in which visual images are shown together with the music: the moving images that are seen in a recording or broadcast","noun 1.Television. the elements of television, as in a program or script, pertaining to the transmission or reception of the image (distinguished from audio). the video part of a television broadcast. 2.Informal. videotape. 3.Informal. television: She is a star of stage and video.4.a program, movie, or the like, that is available commercially on videocassette. 5.music video. adjective 6.of or relating to the electronic apparatus for producing the television picture: video amplifier.7.of or relating to television, especially the visual elements. 8.of or relating to videocassettes, videocassette recorders, music video, etc.: a video shop.9.pertaining to or employed in the transmission or reception of television pictures.",
walk,"to move with your legs at a speed that is slower than running: to go with (someone) to a place by walking : to walk with (someone): to cause (an animal) to go for a walk with you : to take (an animal) for a walk","verb (used without object) 1.to advance or travel on foot at a moderate speed or pace; proceed by steps; move by advancing the feet alternately so that there is always one foot on the ground in bipedal locomotion and two or more feet on the ground in quadrupedal locomotion. 2.to move about or travel on foot for exercise or pleasure: We can walk in the park after lunch.3.(of things) to move in a manner suggestive of walking, as through repeated vibrations or the effect of alternate expansion and contraction: He typed so hard that the lamp walked right off the desk.4.Baseball. to receive a base on balls. 5.Slang. to go on strike; stage a walkout: The miners will walk unless they get a pay raise.to be acquitted or to be released or fined rather than sentenced to jail: If the prosecutor doesn't present his case well, the murderer may walk.6.to go about on the earth, or appear to living persons, as a ghost: to believe that spirits walk at night.7.(of a tool, pointer, or pen of a recording device, etc.) to glide, slip, or move from a straight course, fixed position, or the like: A regular drill bit may walk on a plastic surface when you first try to make a hole. When the earthquake started, the pen on the seismograph walked all over the paper.8.to conduct oneself in a particular manner; pursue a particular course of life: to walk humbly with thy God.9.Basketball. (of a player in possession of the ball) to take more than two steps without dribbling or passing the ball. 10.Obsolete. to be in motion or action. verb (used with object) 11.to proceed through, over, or upon at a moderate pace on foot: walking London streets by night; walking the floor all night.12.to cause to walk; lead, drive, or ride at a walk, as an animal: We walked our horses the last quarter of a mile.13.to force or help to walk, as a person: They were walking him around the room soon after his operation.14.to conduct or accompany on a walk: He walked them about the park.15.to move (a box, trunk, or other object) in a manner suggestive of walking, as by a rocking motion. 16.Baseball. (of a pitcher) to give a base on balls to (a batter). 17.to spend or pass (time) in walking (often followed by away): We walked the morning away along the beach.18.to cause or accomplish by walking: We saw them walking guard over the chain gang.19.to examine, measure, etc., by traversing on foot: to walk a track; to walk the boundaries of the property.20.Basketball. to advance (the ball) by taking more than two steps without dribbling or passing. 21.Informal. to send (a person who has a reservation at a hotel) to another hotel because of overbooking: It's exasperating to find yourself walked when you arrive at a hotel late in the evening.noun 22.an act or instance of walking or going on foot. 23.a period of walking for exercise or pleasure: to go for a walk.24.a distance walked or to be walked, often in terms of the time required: not more than ten minutes' walk from town.25.the gait or pace of a person or an animal that walks. 26.a characteristic or individual manner of walking: It was impossible to mistake her walk.27.a department or branch of activity, or a particular line of work: They found every walk of life closed against them.28.Baseball. base on balls. 29.a path or way for pedestrians at the side of a street or road; sidewalk. 30.a place prepared or set apart for walking. 31.a path in a garden or the like. 32.a passage between rows of trees. 33.an enclosed yard, pen, or the like where domestic animals are fed and left to exercise. 34.the walk, race walking. 35.a sheepwalk. 36.a ropewalk. 37.(in the West Indies) a plantation of trees, especially coffee trees. 38.a group, company, or congregation, especially of snipes. 39.British. the route of a street vendor, tradesman, or the like. the district or area in which such a route is located. a tract of forest land under the charge of one forester or keeper. 40.Archaic. manner of behavior; conduct; course of life. 41.Obsolete. a haunt or resort. Verb phrases 42.walk off, to get rid of by walking: to walk off a headache.43.walk off with,  to remove illegally; steal. to win or attain, as in a competition: to walk off with the first prize for flower arrangements.to surpass one's competitors; win easily: to walk off with the fight.44.walk out,  to go on strike. to leave in protest: to walk out of a committee meeting.45.walk out on, to leave unceremoniously; desert; forsake: to walk out on one's family.46.walk out with, British. to court or be courted by: Cook is walking out with the chauffeur.47.walk through, Theater, Television. to release (a play) by combining a reading aloud of the lines with the designated physical movements. Informal. to perform (a role, play, etc.) in a perfunctory manner. to make little or no effort in performing one's role: He didn't like the script and walked through his part.48.walk up, (of a hunter) to flush (game) by approaching noisily on foot and often with hunting dogs. Idioms 49.take a walk, Informal. to leave, especially abruptly and without any intention or prospect of returning (often used imperatively to indicate dismissal): If he doesn't get his way, he takes a walk. I don't need your advice, so take a walk.50.walk (someone) through, to guide or instruct carefully one step at a time: The teacher will walk the class through the entire testing procedure before the real test begins.51.walk Spanish,  to be forced by another to walk on tiptoe. to walk cautiously. to be discharged or dismissed. to discharge or dismiss (someone). 52.walk the plank. plank (def 8).",
